date,time,input_text
2025-05-23,07:54:00,date:2025-05-23 time:07:54:00 bpm:65 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,07:55:00,date:2025-05-23 time:07:55:00 bpm:66 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,07:56:00,date:2025-05-23 time:07:56:00 bpm:65 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,07:57:00,date:2025-05-23 time:07:57:00 bpm:64 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,07:58:00,date:2025-05-23 time:07:58:00 bpm:66 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,07:59:00,date:2025-05-23 time:07:59:00 bpm:64 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:00:00,date:2025-05-23 time:08:00:00 bpm:61 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:01:00,date:2025-05-23 time:08:01:00 bpm:61 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:02:00,date:2025-05-23 time:08:02:00 bpm:63 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:03:00,date:2025-05-23 time:08:03:00 bpm:63 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:04:00,date:2025-05-23 time:08:04:00 bpm:61 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:05:00,date:2025-05-23 time:08:05:00 bpm:62 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:06:00,date:2025-05-23 time:08:06:00 bpm:63 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:07:00,date:2025-05-23 time:08:07:00 bpm:69 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:08:00,date:2025-05-23 time:08:08:00 bpm:62 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:09:00,date:2025-05-23 time:08:09:00 bpm:60 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:10:00,date:2025-05-23 time:08:10:00 bpm:62 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:11:00,date:2025-05-23 time:08:11:00 bpm:60 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:12:00,date:2025-05-23 time:08:12:00 bpm:60 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:13:00,date:2025-05-23 time:08:13:00 bpm:60 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:14:00,date:2025-05-23 time:08:14:00 bpm:60 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:15:00,date:2025-05-23 time:08:15:00 bpm:58 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:16:00,date:2025-05-23 time:08:16:00 bpm:59 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:17:00,date:2025-05-23 time:08:17:00 bpm:68 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:18:00,date:2025-05-23 time:08:18:00 bpm:61 steps:9 cal:2 sedentary:0 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:19:00,date:2025-05-23 time:08:19:00 bpm:62 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:20:00,date:2025-05-23 time:08:20:00 bpm:58 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:21:00,date:2025-05-23 time:08:21:00 bpm:56 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:22:00,date:2025-05-23 time:08:22:00 bpm:56 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:23:00,date:2025-05-23 time:08:23:00 bpm:56 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:24:00,date:2025-05-23 time:08:24:00 bpm:54 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:25:00,date:2025-05-23 time:08:25:00 bpm:55 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:26:00,date:2025-05-23 time:08:26:00 bpm:55 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:27:00,date:2025-05-23 time:08:27:00 bpm:55 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:28:00,date:2025-05-23 time:08:28:00 bpm:55 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:29:00,date:2025-05-23 time:08:29:00 bpm:58 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:30:00,date:2025-05-23 time:08:30:00 bpm:67 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:31:00,date:2025-05-23 time:08:31:00 bpm:71 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:32:00,date:2025-05-23 time:08:32:00 bpm:64 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:33:00,date:2025-05-23 time:08:33:00 bpm:63 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:34:00,date:2025-05-23 time:08:34:00 bpm:62 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:35:00,date:2025-05-23 time:08:35:00 bpm:62 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:36:00,date:2025-05-23 time:08:36:00 bpm:62 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:37:00,date:2025-05-23 time:08:37:00 bpm:63 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:38:00,date:2025-05-23 time:08:38:00 bpm:62 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:39:00,date:2025-05-23 time:08:39:00 bpm:61 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:40:00,date:2025-05-23 time:08:40:00 bpm:64 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:41:00,date:2025-05-23 time:08:41:00 bpm:63 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:42:00,date:2025-05-23 time:08:42:00 bpm:63 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:43:00,date:2025-05-23 time:08:43:00 bpm:61 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:44:00,date:2025-05-23 time:08:44:00 bpm:62 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:45:00,date:2025-05-23 time:08:45:00 bpm:62 steps:12 cal:2 sedentary:0 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:46:00,date:2025-05-23 time:08:46:00 bpm:62 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:47:00,date:2025-05-23 time:08:47:00 bpm:60 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:48:00,date:2025-05-23 time:08:48:00 bpm:59 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:49:00,date:2025-05-23 time:08:49:00 bpm:61 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:50:00,date:2025-05-23 time:08:50:00 bpm:57 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:51:00,date:2025-05-23 time:08:51:00 bpm:63 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:52:00,date:2025-05-23 time:08:52:00 bpm:60 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:53:00,date:2025-05-23 time:08:53:00 bpm:60 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:54:00,date:2025-05-23 time:08:54:00 bpm:59 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:55:00,date:2025-05-23 time:08:55:00 bpm:66 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:56:00,date:2025-05-23 time:08:56:00 bpm:68 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:57:00,date:2025-05-23 time:08:57:00 bpm:67 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:58:00,date:2025-05-23 time:08:58:00 bpm:70 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,08:59:00,date:2025-05-23 time:08:59:00 bpm:71 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:00:00,date:2025-05-23 time:09:00:00 bpm:71 steps:14 cal:2 sedentary:0 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:01:00,date:2025-05-23 time:09:01:00 bpm:78 steps:9 cal:2 sedentary:0 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:02:00,date:2025-05-23 time:09:02:00 bpm:87 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:03:00,date:2025-05-23 time:09:03:00 bpm:85 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:04:00,date:2025-05-23 time:09:04:00 bpm:78 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:05:00,date:2025-05-23 time:09:05:00 bpm:78 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:06:00,date:2025-05-23 time:09:06:00 bpm:77 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:07:00,date:2025-05-23 time:09:07:00 bpm:81 steps:9 cal:2 sedentary:0 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:08:00,date:2025-05-23 time:09:08:00 bpm:81 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:09:00,date:2025-05-23 time:09:09:00 bpm:78 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:10:00,date:2025-05-23 time:09:10:00 bpm:71 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:11:00,date:2025-05-23 time:09:11:00 bpm:70 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:12:00,date:2025-05-23 time:09:12:00 bpm:68 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:13:00,date:2025-05-23 time:09:13:00 bpm:66 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:14:00,date:2025-05-23 time:09:14:00 bpm:72 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:15:00,date:2025-05-23 time:09:15:00 bpm:66 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:16:00,date:2025-05-23 time:09:16:00 bpm:66 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:17:00,date:2025-05-23 time:09:17:00 bpm:66 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:18:00,date:2025-05-23 time:09:18:00 bpm:68 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:19:00,date:2025-05-23 time:09:19:00 bpm:63 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:20:00,date:2025-05-23 time:09:20:00 bpm:63 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:21:00,date:2025-05-23 time:09:21:00 bpm:64 steps:9 cal:2 sedentary:0 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:22:00,date:2025-05-23 time:09:22:00 bpm:62 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:23:00,date:2025-05-23 time:09:23:00 bpm:65 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:24:00,date:2025-05-23 time:09:24:00 bpm:61 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:25:00,date:2025-05-23 time:09:25:00 bpm:61 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:26:00,date:2025-05-23 time:09:26:00 bpm:59 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:27:00,date:2025-05-23 time:09:27:00 bpm:60 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:28:00,date:2025-05-23 time:09:28:00 bpm:60 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:29:00,date:2025-05-23 time:09:29:00 bpm:58 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:30:00,date:2025-05-23 time:09:30:00 bpm:59 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:31:00,date:2025-05-23 time:09:31:00 bpm:57 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:32:00,date:2025-05-23 time:09:32:00 bpm:59 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:33:00,date:2025-05-23 time:09:33:00 bpm:59 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:34:00,date:2025-05-23 time:09:34:00 bpm:57 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:35:00,date:2025-05-23 time:09:35:00 bpm:56 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:36:00,date:2025-05-23 time:09:36:00 bpm:56 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:37:00,date:2025-05-23 time:09:37:00 bpm:57 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:38:00,date:2025-05-23 time:09:38:00 bpm:57 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:39:00,date:2025-05-23 time:09:39:00 bpm:55 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:40:00,date:2025-05-23 time:09:40:00 bpm:57 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:41:00,date:2025-05-23 time:09:41:00 bpm:58 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:42:00,date:2025-05-23 time:09:42:00 bpm:56 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:43:00,date:2025-05-23 time:09:43:00 bpm:56 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:44:00,date:2025-05-23 time:09:44:00 bpm:55 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:45:00,date:2025-05-23 time:09:45:00 bpm:58 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:46:00,date:2025-05-23 time:09:46:00 bpm:59 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:47:00,date:2025-05-23 time:09:47:00 bpm:61 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:48:00,date:2025-05-23 time:09:48:00 bpm:56 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:49:00,date:2025-05-23 time:09:49:00 bpm:57 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:50:00,date:2025-05-23 time:09:50:00 bpm:57 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:51:00,date:2025-05-23 time:09:51:00 bpm:57 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:52:00,date:2025-05-23 time:09:52:00 bpm:56 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:53:00,date:2025-05-23 time:09:53:00 bpm:58 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:54:00,date:2025-05-23 time:09:54:00 bpm:56 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:55:00,date:2025-05-23 time:09:55:00 bpm:56 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:56:00,date:2025-05-23 time:09:56:00 bpm:56 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:57:00,date:2025-05-23 time:09:57:00 bpm:55 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:58:00,date:2025-05-23 time:09:58:00 bpm:60 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,09:59:00,date:2025-05-23 time:09:59:00 bpm:57 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:00:00,date:2025-05-23 time:10:00:00 bpm:58 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:01:00,date:2025-05-23 time:10:01:00 bpm:63 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:02:00,date:2025-05-23 time:10:02:00 bpm:70 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:03:00,date:2025-05-23 time:10:03:00 bpm:63 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:04:00,date:2025-05-23 time:10:04:00 bpm:65 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:05:00,date:2025-05-23 time:10:05:00 bpm:62 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:06:00,date:2025-05-23 time:10:06:00 bpm:64 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:07:00,date:2025-05-23 time:10:07:00 bpm:63 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:08:00,date:2025-05-23 time:10:08:00 bpm:63 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:09:00,date:2025-05-23 time:10:09:00 bpm:62 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:10:00,date:2025-05-23 time:10:10:00 bpm:58 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:11:00,date:2025-05-23 time:10:11:00 bpm:56 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:12:00,date:2025-05-23 time:10:12:00 bpm:57 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:13:00,date:2025-05-23 time:10:13:00 bpm:58 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:14:00,date:2025-05-23 time:10:14:00 bpm:58 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:15:00,date:2025-05-23 time:10:15:00 bpm:58 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:16:00,date:2025-05-23 time:10:16:00 bpm:59 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:17:00,date:2025-05-23 time:10:17:00 bpm:61 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:18:00,date:2025-05-23 time:10:18:00 bpm:61 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:19:00,date:2025-05-23 time:10:19:00 bpm:61 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:20:00,date:2025-05-23 time:10:20:00 bpm:60 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:21:00,date:2025-05-23 time:10:21:00 bpm:60 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:22:00,date:2025-05-23 time:10:22:00 bpm:59 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:23:00,date:2025-05-23 time:10:23:00 bpm:59 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:24:00,date:2025-05-23 time:10:24:00 bpm:59 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:25:00,date:2025-05-23 time:10:25:00 bpm:62 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:26:00,date:2025-05-23 time:10:26:00 bpm:65 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:27:00,date:2025-05-23 time:10:27:00 bpm:67 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:28:00,date:2025-05-23 time:10:28:00 bpm:69 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:29:00,date:2025-05-23 time:10:29:00 bpm:69 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:30:00,date:2025-05-23 time:10:30:00 bpm:65 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:31:00,date:2025-05-23 time:10:31:00 bpm:63 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:32:00,date:2025-05-23 time:10:32:00 bpm:63 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:33:00,date:2025-05-23 time:10:33:00 bpm:65 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:34:00,date:2025-05-23 time:10:34:00 bpm:67 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:35:00,date:2025-05-23 time:10:35:00 bpm:67 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:36:00,date:2025-05-23 time:10:36:00 bpm:63 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:37:00,date:2025-05-23 time:10:37:00 bpm:66 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:38:00,date:2025-05-23 time:10:38:00 bpm:68 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:39:00,date:2025-05-23 time:10:39:00 bpm:69 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:40:00,date:2025-05-23 time:10:40:00 bpm:70 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:41:00,date:2025-05-23 time:10:41:00 bpm:66 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:42:00,date:2025-05-23 time:10:42:00 bpm:76 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:43:00,date:2025-05-23 time:10:43:00 bpm:64 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:44:00,date:2025-05-23 time:10:44:00 bpm:63 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:45:00,date:2025-05-23 time:10:45:00 bpm:66 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:46:00,date:2025-05-23 time:10:46:00 bpm:63 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:47:00,date:2025-05-23 time:10:47:00 bpm:60 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:48:00,date:2025-05-23 time:10:48:00 bpm:64 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:49:00,date:2025-05-23 time:10:49:00 bpm:63 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
2025-05-23,10:50:00,date:2025-05-23 time:10:50:00 bpm:60 steps:0 cal:1 sedentary:1 asleep:541 eff:88 rem:26 deep:70 wake:100
